ODH
7
x
y
z
Fe
S
Cu
MET
189761.2301	8439016.65	3667.494013	36.745	2.77	0.069295	0.2331875
189760.2264	8439017.765	3664.895937	52	4.74	0.12672	0.19026
189759.2227	8439018.879	3662.29786	40.285	3	0.087195	0.188215
189758.219	8439019.994	3659.699784	11.34	1.13	0.0368	0.24479
189757.4662	8439020.83	3657.751227	47.07	3.01	0.11046	0.12053
189756.854	8439021.51	3656.166401	15.32	1.16	0.03137	0.39314
189861.86	8438936.184	3727.844	43.41	0.03	0.0731	0.18188
189861.86	8438936.184	3724.594	21.23	0.01	0.1	0.28765
189861.86	8438936.184	3722.094	57.025	0.03	0.121195	0.08939
189861.86	8438936.184	3719.094	58.57	0.075	0.085915	0.09734
189861.86	8438936.184	3716.094	63.21	0.04	0.060935	0.050035
189861.86	8438936.184	3713.094	63.07	0.088	0.03608	0.0551225
189861.86	8438936.184	3710.094	58.425	0.08	0.092555	0.08243
189861.86	8438936.184	3707.094	60.05	0.18	0.130555	0.089625
189861.86	8438936.184	3704.094	61.995	0.125	0.065	0.076645
189861.86	8438936.184	3701.094	62.8	0.08	0.0552683	0.0518433
189861.86	8438936.184	3698.094	62.985	0.065	0.077505	0.06579
189861.86	8438936.184	3695.094	60.55	0.725	0.155275	0.04982
189861.86	8438936.184	3692.094	59.08	3.26	0.407095	0.07175
189861.86	8438936.184	3689.094	53.68	3.235	0.071985	0.1376
189861.86	8438936.184	3686.094	53.245	3.49	0.09818	0.129085
189861.86	8438936.184	3683.094	53.378	3.438	0.09305	0.1332075
189861.86	8438936.184	3680.844	54.48	2.84	0.04947	0.12047
189861.86	8438936.184	3678.944	49.74	3.54	0.09618	0.14955
189861.86	8438936.184	3676.294	29.835	2.8	0.0889	0.25845
189861.86	8438936.184	3673.294	44.01	3.745	0.098055	0.162785
189861.86	8438936.184	3670.294	37.525	2.865	0.079885	0.150835
189861.86	8438936.184	3667.294	41.135	3.64	0.112885	0.15008
189861.86	8438936.184	3664.294	37.97	3.555	0.1101	0.119495
189861.86	8438936.184	3662.044	39.24	4.58	0.08036	0.13775
189861.86	8438936.184	3660.194	31.67	1.28	0.05288	0.11923
